full_text;Labeling
ada yg test ada yg rapot kak aku kmrn kebetulan test ikutan kipk krna biaya sndiri ga mampu finansial tapi kipk ku gak keterima ajsjssk terus dikasih tau kalo kipk gak keterima mau pake beasiswa yang lain apa ngga via telfon tapi gak aku ambil krna milih kerja;Cons
ugm_fess ada info beasiswa buat mahasiswa akhir ga ya  aku sbnernya juga mahasiswa kipk tp uang kipk pas bgt buat bayar kos perlu pemasukan lain buat penelitian skripsi   makasi infonya;Pros
masalah keuangan聽  bagi temanteman non penerima kipk yang memiliki kendala finansial pada tahun ini dan berniat mencari sumber bantuan maka bantuan ini cocok untuk teman  teman beasiswa diberikan kepada mahasiswa aktif jenjang s dan d angkatan  dari kelompok;Pros
mau nyari pts yg buka jalur beasiswakipk sama mau nyambi kerja;Neutral
ya allah nder kalo gua dapet beasiswa di binus aja mau kesono tapi kaya kipk biar dpt living cost;Pros
ada beasiswa ngga dibinus kak yg kaya kipk yg bisa sampe ngga bayar ukt pangkal;Pros
jujur yaa kipk itu bantuan atau beasiswa yang ada seleksi kaya beasiswa unggulan gt deh;Pros
karena restu orang tua itu penting atau misal kamu keterima tapi gak dapet beasiswa lebih baik berlapang dada untuk ikutin pilihan orang tua kamu by the way beberapa swasta juga ada yang terima kipk kok nder dan kamu cari aja swasta yang akreditasinya udah bagus juga cont;Neutral
bukannya menghancurkan harapan tapi kipk kalo daftar sendiri dan ga terdata dtks tuh susah lolosnya pengalaman temen kipk di kmpus gw gtau kalo di ugm beda case also if lu dapet itu kipk which is amin lu ga bisa daftar beasiswa lain;Neutral
lu yg baca ini dulu biar tau apa target dan cakupan kipk   kalo konteksnya beasiswa diluar kipk fine aja dibilang usaha lah ini yg ngerasa udah mampu ngapain usahain dapet kipk usahanya apa pemalsuan data pake foto rumah tetangga cuakzzz  oknumoknum;Cons
ini beda case bro yg gw omongin itu orang orang dengan ekonomi menengah yg punya device skill mumpuni serta fisik yg ideal tapi malah mau ngambil kipk kek apasih kenapa harus kipk anj banyak beasiswa yg lain yg bisa lu dapetin dengan skill lu tapi why kip k;Cons
ak lolos tpi ttp aja sakit hati karna ak rasa mereka mereka ini memang gk pantes buat dpt emg di kipk ada bagian isi prestasi tpi kan yg jdi patokan masalah ekonomi nya nder jdi klo emg pinter yaa carinya beasiswa berprestasi jangan kipk lo daftar jga mana foto rumah nyolong;Cons
siap siap beasiswa kipk itl trisakti segera dibukaaa;Neutral
selama ikut beasiswa ini boleh apply beasiswa lain gak kak untuk awardee nantinya cuma bisa untuk nerima beasiswa kipk selain beasiswa gal ini boleh apply beasiswa lainnya setelah satu tahun jadi penerima beasiswa;Neutral
ga lolos kipk gapapa nanti cari beasiswa lain;Neutral
sch kalian kalo alhamdulillahnya keterima snbt nih terus jg pake kipk tp di sisi lain juga keterima univ swasta yg dpt beasiswa full kalian bakal milih mana oh iya posisinya yg ptn itu jauh ya kalo pts deket dari rumah;Neutral
schapp schapp kalau daftar kipk di semester  gitu bisa ngga ya sender kemarin telat daftar dan pingin banget ngeringanin beban ortu karna dari sma juga uda dapat pip atau masi ada beasiswa yang masi buka makasii;Neutral
kita kesampingin dulu masalah ekonomi dan ya ini pov pribadi sih kalo melihat pola recruitment requirementnya dan keketatannya iisma mencari yg terbaik mungkin beda kaya kipk yg emng harusnya bantuan beasiswa nah kalo kipk dipake sama previledge ppl itu salah;Cons
sbnrnya trgntung kamu ambil jalur apa dulu ada jalur beasiswa kipk sma reguler tuh tes tesnya gampng kok bisa liat google lagi hahahaha gak susah asli;Neutral
aamiin bismillah doain semoga bisa lolos kipk dan beasiswa lainnya buat biaya hidup kuliah nanti huhu semoga bapak ibu sehat selalu lancar rezekinya semoga aku dikasi kesempatan buat bahagiain mereka buat merawat mereka di hari tuanya nanti;Neutral
beasiswa yang syarat daftar nya ngga pake kipksurat keterangan tidak mampu ada ga ya;Neutral
aku pas tau beasiswa kipk bakal di berhentikan kalo ipk nya di bawah;Pros
bismillah ya allah tahun ini lolos kipk dan bisa dapet beasiswa lain jugaa aamiin;Neutral
beasiswa aja nderrr jd bisa daftar ke beberapa beasiswa sedangkan kl kipk gabole daftar beasiswa lain kl diitera;Neutral
kalo dari awal punya kip kenapa g dari awal pake kip ndersoalnya aku beasiswa kipk ut juga udah semcoba cek beasiswa prov di dom mu nder biasanya ut kerja sama ke provinsi gitu;Neutral
gapapa nderr setauku yang udah tersinkron pun sebenernya belum tentu lolos kipk rezeki insya allah ada trus kalo kita berusaha nanti kalo udah jadi maba banyak kok beasiswa lain yang buka apalagi dari non pemerintah;Neutral
kipk itu beasiswa untuk anak tdk mampu kak jadi misalnya mampu ya jangan daftar dan itu gak ngaruh apa ke snbt;Pros
gpp kipk itu bantuanbeasiswa dari pemerintah buat orang yang menganggap dirinya enggak mampu;Pros
bemp pips unj   bempipsunjcom      kominfo bemp pendidikan ips   kabinet abinaya nawacita;Neutral
hai kakk tapi katanya beasiswa glow n lovely tuh penerimanya juga boleh kalo dapet kipk bener apa ga ya;Neutral
mjb kl kipk setauku itu dia daftar nya skli barengan sm daftar ptn nya kl mau daftar thn depan better cari beasiswa lain aja kjmu beasiswa swasta dll cmiiw ya tapi;Neutral
kalau gini ada ga sih beasiswa untuk orang yang nggak punya kipk;Neutral
engga kalo untuk saat ini coba cari beasiswa yg lain nder trs juga kata kakak虏 yg sosialisasi di sekolahku bisa daftar kipk tapi kalau masih ada sisa dan kalo gaada bisa daftar lagi tahun depan cmiiw;Neutral
iyaa kak mau ngga mau ngga masuk ke pendaftar kipk ngga papa kak masih ada jalan lain nanti kalo keterima kuliah coba beasiswa keterima kuliah belum tentu lolos kipk juga kok;Neutral
ngga klo km non beasiswakipk sbg informasi atm btn di sby cuma belasan ketintang  lidah  trus ada lg di diponegoro arah bungkul  temenku yg bidikmisi dulu duit abis masuk ke atm lngsung tarik smua trus pindahin ke atm utama;Neutral
semangat yaa penting sudah usaha kalo gabisa tanpa kipk masih ada kesempatan lain buat dapet beasiswa;Cons
kak maaf ya tapi menurutku kalo kamu mau ambil aman kamu daftar saja snbt tanpa kipk masih ada harapan coba beasiswa waktu udah kuliah nanti sepertinya ngga nutut besok hari terakhir daftar kipktapi kalo kamu mau coba daftar saja tapi kalo sampe besok belum sinkron tinggalin;Neutral
guys pls notice aku di ugm ada beasiswa khusus ga sih buat camaba yang pengen masuk ugm selain kipk  tia;Neutral
info dong di unpam menerima beasiswa ga ya kipk atau beasiswa lainnya gitu;Neutral
braw ada yg tau info beasiswa buat yg udah menerima kipk ga makasih sebelumnyaa;Neutral
jikalau ternyata kipk lolos utk orang macam itu berarti kemungkinan besar akan lolos juga utk anda apakah anda mencoba daftar kipk tidak  bisa aja dia duit hasil kerja lomba atau beasiswa lainnya tanya aja ke orangnya lu dpt duit buat begituan drmn sih;Cons
iya ya padahal aku aja baru mau jd maba berusaha matimatian berdoa lulus kipk skema cari beasiswa lain sebagai plan b karena orang tua udah gaada dan gaada yang biayain ini kenapa masih punya kakak yang peduli bentuk rasa syukurnya gaada banget  sedih asu lo sender;Cons
make kipk lu ato ga cari beasiswa lain;Neutral
ya allah loloskan aku snbt dan dapet beasiswa kipk full nanti aku jj in;Neutral
daftar kipk aja cobain kalo ttp gadapet gasalah ko nyoba dulu aku jg dlu ayah cmn pedagang dan ukt cukup gede alhamdulillah rejeki ga ketebak dari mana aja datengnya insyaallah kalo km mau usaha banyak kok beasiswa dan part time buat nambah cmiiw semangat yaaas;Pros
waktu tahun aku sistemnya ada kipk yang ketolak kipk bisa dpt beasiswa unpad itu gratis uang pangkal dan gratis ukt nah klo galolos bea unpad itu kaya aku gratis uang pangkal tp ukt  jt cuma belum tau tahun iniii kaya gimana soalnya beda ketentuannya;Neutral
sch kalian ada yang kipknya ketolak gaa padahal mungkin kalian ngerasa layak dan perlu beasiswa kipk itu  kalau ada boleh sender ketuk dmnya sender mau ceritatanyatanya;Cons
pts beasiswa untuk kuliah selain kipk itu apa aja ya;Neutral
ness titipan halo kk kk aku mau nanya ukt sasing di unnes kisaran brp ya aku lolos snbp tapi lupa finalisasi kipk nanti masih bisa ngajuin gak ya atau ada beasiswa lain maaf kalo oot kak aku disini masih camaba  makasih sebelumnya;Cons
temenku pakai beasiswa kipk sm rumah kepemimpinan kalau yg rk bisa follow up aja di instagramnya;Pros
boleh atuh sayang banyak kok jalur nya bisa daftar kipk bisa daftar beasiswa jg pokoknya jangan patah semangat aja okkay semangat sender;Neutral
kek ni ya gue dah daftar kipk tinggal daftar utbk plan b gue tuh ke salah satu univ swasta pakek beasiswa tapi pendaftarannya tuh dari tgl  april mei padahal gue belom utbk masa tuh pendaftaran dah di tutup aja emng daftar duluan di pts trs ttp ikut utbk gitu bisa;Neutral
plisss kalo tentang ukt jangan berpatokan katanyakatanya dicoba dulu dan diusahain dulu advokasi mahasiswa univ insyaallah bantuu kok atau malah coba minta info tentang kipk susulan atau beasiswa lainnyaajangann salahin diri sendiri yaa;Neutral
umj nderrr muhammadiyah jkt kampus q diaa ada beasiswa dr kipk alumni sekolah muhammadiyah ada jg beasiswa ketos tafiz bnyak dhhhhh kuliuahnya jg santui bgt haha hihi ipk diatas;Pros
malah gampangan daftar kipk daripada beasiswa ga sih;Cons
jujur lebih riber beasiswa dari partner luar gitu  kipk kalo anda beruntung no wawancara sama sekalii;Cons
ohiya tambahan ntar pas msk kuliah msh bisa ngajuin kipk lg trs msh ada beasiswa sebaiknya jgn ngundurin diri trs ikut kipk susulan sm ngajuin beasiswa;Neutral
setauku full offline cuma yg dapet beasiswakipk dehhtapi aku juga ga tau yaa buat hargakalo kamu ambil yg matkulnya udah dipaketin itu semuanya sama kok;Neutral
pls dmn mana beasiswa ya ribet malah kipk tergolong ga ribet;Cons
kalo kayak gini mau gamau harus mau repot nder ngurus beasiswa hampir sama repotnya kok ngurus kipk;Cons
beasiswa selain kipk yg bisa bebas ukt sama dikasih buat biaya hidup ada ngga ya;Neutral
ga ada beasiswa yg ga ribet nder semua beasiswa pasti harus ngurus berkas syg bgt temen km ga nyoba kipk;Neutral
beasiswa penghapal quran kurang paham w belum pernah denger kalo penyesuaian ukt bisa w bantu usahain semesteran bayar k sisanya paling apply kipk;Neutral
menurutku mending yg swasta kenapa karena km idah dapet beasiswa full yg dimana itu lebih meringankan klo yg ptn itu lebih memberatkam menurutku tpi klo emang kamu mau bgt di ptn itu coba kamu ajuin kipk atau beasiswa kalo udah keterima semangat senderr;Cons
klo kipk daftar pas udah keterima kuliah gitu bisa ga si kayak misal udah semester  atau  gituapa harus cari beasiswa lain;Neutral
alasannya masalah biaya inget bro gaada yg gratis di dunia ini  kecuali dr tuhan makanya itulah guna komunikasi sm keluarga yg ngebiayain cari informasi bantuan keuangan dr kampus info kipk ato beasiswa makanya dr awal ikut snbp lgsg ambis sampe mampus aja sekalian;Neutral
sch beasiswa non kipk biasanya bisa dicari dimana guys infonya    trivia jangkrik mendengar dengan kakinya;Neutral
mau ngeringanin biaya ortu ya cari beasiswa lain lu pikir kipk doang sumber beasiswa di kampus;Cons
permasalahan yg sudah sering dibahas dan jawabannya ada setengah awardee uni ku penerima beasiswa semua  kipk  djarum dan  pemkot sorry to say kalau kamu ovt karena merasa beban negara dsb harusnya dari awal sudh dipikirkan kalau mau daftar;Pros
punya temen yg jga dpt beasiswa kipk pas pertama kali ketemu liat tampilan dia baju bgs pake iphone aku jga sempet mikir negatif spt kbnykn org mandang anak beasiswa hidup hedon tpi stlh kenal dan pagi ini dia curhat semua pemikiran itu rasanya hilang;Cons
juga aku gk tau apa yg bakal terjadi jujur aku benci org yang bisa dapat kipk tapi dalam kehidupannya gak pernah susah sedikitpun aku juga benci dgn keluargaku yg selalu menyombongkan anaknya yg dapat beasiswa dia itu bukannya pintar dia itu hanya beruntung;Cons
untuk beasiswa univnya ya kalau pendaftarannya gabisa free gitu meski udh daftar kipk tapi kalau misal lolos seleksi ini dan ternyata nanti kipk gak lolos itu juga gabisa dibiayai pemerintah;Neutral
kak klau smub ini boleh nyicil spi nya ga byk yg bilang ga ramah kipk klau gt pke beasiswa lain bisa ga;Neutral
kampus itl trisakti ni lagi buka beasiswa akademik dan nonakademik dan kipk;Neutral
aku berdoa semoga keadaan ekonomi kamu membaik ya nder kalaupun belum bisa segera membaik coba cari info beasiswa yg nutup kipk mungkin semangatt yaaa;Neutral
kalo temenku dulu yg lolos pbutm emg dapet ukt  ga ada biaya hidup dr ugm ya tp kalo misal dapet beasiswa misalnya semacam kipk gt gt yaa dapet bantuan biaya idupnya dr situu;Neutral
no offense but lolos kipk or beasiswa lain buat bantu kuliah actually sucks;Neutral
bisa gunain beasiswa kipk nder;Neutral
daftar kipk nder atau cari beasiswa;Neutral
nder kalau kamu masih punya niat buat kuliah bisa daftar kipk dan katanya juga masih banyak beasiswa lainnya;Neutral
kalo cari pengalaman mending ikutan to aja setelah itu km fokus cari kerja aja agak sia sia dan kasian sama yang bener bener mau dan ambisi buat kuliah tapi kalo lo maksa buat daftar ya gapapa mungkin lo bs daftar beasiswakipk;Neutral
daftar kipk coba nder terus daftar beasiswa gitu harusnya banyak cuman aku kurang tau yang buka saat ini apa;Neutral
jangan nder ntar kalo kamu keterima kasian yang udah ambis terus ketolak itu namanya sama aja kamu curi kursi orang kalo memang karena ekonomi bisa lewat kipk kok kalo keterima ambil aja biasanya nanti ada beasiswa juga kok aku juga sama kayak kamu nder c;Cons
cari beasiswa atau coba daftar kipk nder kalau udh kuliah bisa coba jg smbil kerja plis ksmpatan emas snbp jgn disia siain aku nih korban kakel nolak snbp  sekolahku diblacklist  diuniv yg ku mau dan tauny pas udh finalisasi  plis ya semangat aku yakin allah pasti jalan;Neutral
dok buat kuliah fk ada beasiswa nggak sih selain kipk kalo ada apa ya buat akt  kau juga uh nyari ini  makasihh;Neutral
kejar aja mimpimu berpegang pada prinsip selalu ada jalan jika kita mau berusaha kamu berusaha aja dan berdoa agar diberi rezeki lebih bisa ikut kipk atau cari beasiswa juga yak semangatt doa terbaik buat kamu;Neutral
saranku cari beasiswa daftar kipk cari kerja aku ga lolos snbp menangis sampe sakit nih nder;Neutral
sugaaa ak gagal dpt beasiswa kuliah aku ga masuk univ impian kukipk ku ga terdaftar aku mau jalur mandiri tapi ga bisaaa ga ada biaya nyaaa patah banget hati aku  tahun udah nunggu momen ini berusaha bikin nilai yang bagus dari smp ga pernah buat masalah tapi apa ini;Cons
selain kipk bnyk beasiswa lainnya atau kamu bisa juga sambil kerja masih banyak cara kalau kamu mau usaha;Neutral
guys info beasiswa buat camaba snbp  aku keterima di unnes tapi bingung banget keluargaku lagi ga ada dana sama sekali dan ga sempet daftar kipk thanks in advance;Neutral
schapp info dong beasiswa selain kipk sender lolos snbp tapi sender telat daftar karena kurang informasi tia;Pros
bisa daftar kipk beasiswa lainnya banyak kok nderr cari aja info nya di ig biasanya banyakk;Neutral
semangatt kalo rintangan ekonomi emang susah huhu tapi gapapa ada kipk ada beasiswa dan banyak keringanan kalaupun rezekinya menuntut ilmu sampai berkuliah pasti dimudahkan sama tuhan kok;Cons
poltekkes semarang bisa pake kipk engga atau beasiswa apa gitu trs klo mau liat info infonya dimana sch;Neutral
cari beasiswa nder biasanya kuota kipk atau beasiswa bakal di tawarin ke yg udh lolos cari ajaa info di kampus kamu pasti banyak tanya aj nder jann nyerah gt aja;Neutral
pertama kasihan adek kelasmu kemungkinan blacklist ada terus kasihan dirimu juga udh gbs ke ptn lagi lewat jalur snbt selanjutnya kecuali kamu lewat jalur mandiri yang biasanya lebih mahal jadi loselose kl mslh ekonomi mngkin bisa dengan kipk ato beasiswa krg phm jg soalny;Cons
dendanya ke adek kelas kamu hehe dan kalo kamu mau nolak nnti ga bisa ikut utbk selamanya mending gini  daftar beasiswa  parttime   kipk   freelance;Cons
nder maaf hal bgini km bs konsul sm bk jalan utk bisa dpt beasiswa kek kjmuklo km jakarta atau kipk itu luas coba lebih baik km konsul dlu dg bk ditanya km butuhnya apa kipk itu membantu bgt loh asal km bnr bnr mau ayoo jgn ditolak km harus kuliahh asal mauu smangattt;Cons
coba kamu masuk univ yang bisa pake kipk atau cari kampus swasta yang kasih beasiswa;Neutral
selain kena ke sekolah yg bakalan diblacklist ini juga bakalan kena kamu ke depannya yang udah lolos snbp kan gak bisa ikut snbtjalur lainnya cmiiw seandainya kamu dilain hari pengen kuliah malah swasta bakalan lebih mahal kan ayo nder sekarang coba cari beasiswakipk;Cons
konsekuensinya univ yg nerima kamu bakal blacklist sekolahmu nder dan kamu jg gabisa ikut snbt sampe kesempatan terakhir x coba konsul ke bk atau cari beasiswa aja sender nanti ada kipk susulan pun ikutan ajaa siapa tau rezeki kamu ada disituu;Cons
jumlah tunjangan di kipk tapi menurut aku cukup membantu buat meringankan biaya kuliah semangat yaaa anyway biasanya di kampus kampus top ada beasiswa yang nilai tunjangannya gede banget kayak beasiswa bank bri dll gitu dan itu terbuka buat umum kok;Pros
